"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOUSECOST","RENT","IDX2015","Q","2009-Q2",81.3616196317015,
"AUS","HOUSECOST","RENT","IDX2015","Q","2009-Q3",82.273728564681,
"AUS","HOUSECOST","RENT","IDX2015","Q","2009-Q4",83.0993525011283,
"AUS","HOUSECOST","RENT","IDX2015","Q","2010-Q1",83.9859524953229,
"AUS","HOUSECOST","RENT","IDX2015","Q","2010-Q2",84.8235850275053,
"AUS","HOUSECOST","RENT","IDX2015","Q","2010-Q3",85.7412535746475,
"AUS","HOUSECOST","RENT","IDX2015","Q","2010-Q4",86.6525415529402,
"AUS","HOUSECOST","RENT","IDX2015","Q","2011-Q1",87.7210814974084,
"AUS","HOUSECOST","RENT","IDX2015","Q","2011-Q2",88.6554777361016,
"AUS","HOUSECOST","RENT","IDX2015","Q","2011-Q3",89.7538925664411,
"AUS","HOUSECOST","RENT","IDX2015","Q","2011-Q4",90.7519928103538,
"AUS","HOUSECOST","RENT","IDX2015","Q","2012-Q1",91.6376081350814,
"AUS","HOUSECOST","RENT","IDX2015","Q","2012-Q2",92.5857276958446,
"AUS","HOUSECOST","RENT","IDX2015","Q","2012-Q3",93.3108982706126,
"AUS","HOUSECOST","RENT","IDX2015","Q","2012-Q4",94.1157723547115,
"AUS","HOUSECOST","RENT","IDX2015","Q","2013-Q1",94.8307174660133,
"AUS","HOUSECOST","RENT","IDX2015","Q","2013-Q2",95.7865991914173,
"AUS","HOUSECOST","RENT","IDX2015","Q","2013-Q3",96.3222917436138,
"AUS","HOUSECOST","RENT","IDX2015","Q","2013-Q4",96.9255195820959,
"AUS","HOUSECOST","RENT","IDX2015","Q","2014-Q1",97.5683785402305,
"AUS","HOUSECOST","RENT","IDX2015","Q","2014-Q2",98.0755214594564,
"AUS","HOUSECOST","RENT","IDX2015","Q","2014-Q3",98.6964633951479,
"AUS","HOUSECOST","RENT","IDX2015","Q","2014-Q4",99.1874857961457,
"AUS","HOUSECOST","RENT","IDX2015","Q","2015-Q1",99.5679925722111,
"AUS","HOUSECOST","RENT","IDX2015","Q","2015-Q2",99.915293361583,
"AUS","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.160374130088,
"AUS","HOUSECOST","RENT","IDX2015","Q","2015-Q4",100.356339936118,
"AUS","HOUSECOST","RENT","IDX2015","Q","2016-Q1",100.466484450492,
"AUS","HOUSECOST","RENT","IDX2015","Q","2016-Q2",100.661295230542,
"AUS","HOUSECOST","RENT","IDX2015","Q","2016-Q3",100.900757665845,
"AUS","HOUSECOST","RENT","IDX2015","Q","2016-Q4",100.979713029152,
"AUS","HOUSECOST","RENT","IDX2015","Q","2017-Q1",101.084550998798,
"AUS","HOUSECOST","RENT","IDX2015","Q","2017-Q2",101.315985050502,
"AUS","HOUSECOST","RENT","IDX2015","Q","2017-Q3",101.466270029051,
"AUS","HOUSECOST","RENT","IDX2015","Q","2017-Q4",101.69384461673,
"AUS","HOUSECOST","RENT","IDX2015","Q","2018-Q1",101.887065227413,
"AUS","HOUSECOST","RENT","IDX2015","Q","2018-Q2",101.961694273976,
"AUS","HOUSECOST","RENT","IDX2015","Q","2018-Q3",102.11936363012,
"AUS","HOUSECOST","RENT","IDX2015","Q","2018-Q4",102.236027894009,
"AUS","HOUSECOST","RENT","IDX2015","Q","2019-Q1",102.320593850227,
"AUS","HOUSECOST","RENT","IDX2015","Q","2019-Q2",102.430382029641,
"AUS","HOUSECOST","RENT","IDX2015","Q","2019-Q3",102.487467962856,
"AUS","HOUSECOST","RENT","IDX2015","Q","2019-Q4",102.424407365132,
"AUS","HOUSECOST","RENT","IDX2015","Q","2020-Q1",102.48777968778,
"AUS","HOUSECOST","RENT","IDX2015","Q","2020-Q2",101.251470361152,
"AUS","HOUSECOST","RENT","IDX2015","Q","2020-Q3",101.022936619915,
"AUS","HOUSECOST","RENT","IDX2015","Q","2020-Q4",101.071964060421,
"AUS","HOUSECOST","RENT","IDX2015","Q","2021-Q1",101.016943216544,
"AUS","HOUSECOST","RENT","IDX2015","Q","2021-Q2",101.258815254457,
"AUS","HOUSECOST","RENT","IDX2015","Q","2021-Q3",101.379930666816,
"AUS","HOUSECOST","RENT","IDX2015","Q","2021-Q4",101.449261500302,
"AUS","HOUSECOST","RENT","IDX2015","Q","2022-Q1",102.014978213147,
"AUS","HOUSECOST","RENT","IDX2015","Q","2022-Q2",102.900584760539,
"AUS","HOUSECOST","RENT","IDX2015","Q","2022-Q3",104.204124752217,
"AUS","HOUSECOST","RENT","IDX2015","Q","2022-Q4",105.465664098231,
"AUS","HOUSECOST","RENT","IDX2015","Q","2023-Q1",107.023960418593,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",59.0065535804535,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",59.3883175185908,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",57.4202848430724,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",58.5202870867685,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",59.7299301770041,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",58.3341315258105,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",59.8314429970348,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",58.4317896039483,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",58.9260429478808,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",58.9669111946508,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",60.2636901731072,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",59.5180787856273,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",59.4551925820679,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",59.5938191988778,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",58.5693802174182,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",60.7007535712565,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",55.4972966316693,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",58.7803760859032,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",58.9051708267737,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",60.5667608860339,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",60.3556912582213,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",61.0308786753008,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",61.1675054603215,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",62.8537173276757,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",63.2010791580567,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",63.6934597144191,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",64.2811043303484,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",64.308573569328,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",65.7415153074502,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",67.0795265994147,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",67.6111007534431,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",67.003181706781,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",66.9032068853057,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",66.4054967028646,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",67.713000785778,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",69.2842291703559,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",69.9668888488808,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",70.2252783411467,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",69.8042441219217,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",70.8546171690639,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",73.9744597829823,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",76.3190771785522,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",77.780997259188,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",79.1154657792779,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",79.0229586319999,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",80.8138161913805,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",82.2744646252939,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",84.2787605513262,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",85.6361225364382,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",86.4425226694386,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",88.3226621427964,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",89.8786926513271,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",90.5647477170651,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",91.3737420535379,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",93.5326225925771,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",92.9288876368203,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",94.5399324051798,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",95.343115496111,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",94.1772076285783,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.2597444701313,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",94.0711190223355,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.3319770804122,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",103.217194098476,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",103.379709798776,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",106.732231931796,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",108.230459112333,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",108.840174002145,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",110.327134953726,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",111.808336952006,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",113.641304242717,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",114.365001923717,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",117.22535688156,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",117.819103211849,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",117.984456776177,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",120.068111922249,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",122.688328089725,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",122.703792273989,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",126.00148379845,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",127.456083167653,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",130.238640759907,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",132.211234095064,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",134.699574806132,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",138.170760109115,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",140.163430989689,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",145.041703458479,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",150.71084897004,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",155.409326006203,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",161.888121565278,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",166.304422485658,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",169.218902429394,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q3",173.875710406927,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q4",174.780964686063,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",83.561302066165,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",83.4642931618953,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",80.200753372166,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",81.363577143256,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",82.8747964120247,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",80.7698867168592,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",82.6916718702962,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",80.5588968132441,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",80.9865548597789,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",80.5939498451624,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",81.7837144919366,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",80.1277907115696,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",79.3100670536378,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",78.9059286263513,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",77.0368351893884,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",79.33920555811,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",72.1859910383679,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",75.7880224243284,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",75.0911526503484,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",76.1418919475393,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",74.5022918971866,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",74.1618333000965,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",73.2678273636707,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",74.383925777566,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",74.1720843262478,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",74.1288792246595,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",74.1948779137189,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",73.5256708823738,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",74.2526937234141,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",74.8389329539356,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",74.5314703744803,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",73.1214368894061,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",72.4532760104538,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",71.6756656695724,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",73.0552047917126,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",74.8330220862057,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",75.8079881792238,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",76.107487726525,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",75.5856802934263,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",76.6061716458953,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",79.8498302739502,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",82.2729652949638,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",83.7188923187591,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",84.9104360235274,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",84.4054946365986,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",85.602610694521,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",86.2256197272126,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",87.3356732913137,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",87.5908461435963,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",87.8642131732533,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",89.5816495224553,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",91.2700236532796,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",92.6001804161714,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",93.5944418206313,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",95.7221129240183,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",94.7265736250299,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",95.4804952254438,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",95.699949757103,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",94.1118679069074,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",97.0192181391295,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",94.1542736402581,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.50354799807,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",103.306586580456,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",103.035591781216,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",105.355106446626,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",105.728704605335,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",105.167730320129,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",105.598419593676,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",106.293573728375,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",107.550570538149,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",107.862691442486,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",110.088407237366,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",109.983493603716,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",109.109965265982,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",109.808672442761,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",110.996301542669,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",109.737526060189,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q2",112.246369895582,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q3",113.641810462766,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q4",116.674669489233,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q1",119.891950236637,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q2",122.807251382249,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",126.171408164719,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",127.476430502569,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",130.410155462909,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",133.457638541272,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",135.100835243492,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",138.040107853638,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q1",138.682769113014,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q2",139.057830305272,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q3",141.416141466118,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q4",141.399396917906,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",96.1869798711645,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",96.2220649480717,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",93.128811905891,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",94.1827665354557,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",94.952651513399,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",91.8753551830675,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",93.6271925514329,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",91.9757853004658,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",93.3382911127897,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",92.4987943270781,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",92.6307396851435,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",89.9172789291382,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",88.5880242007937,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",88.0729157523041,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",86.8397131132427,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",90.4109356907839,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",82.3429109649813,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",86.3586010363051,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",83.8005316502812,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",82.9820499416535,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",82.7861715527432,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",85.413183073171,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",85.3059311295935,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",87.0131046436267,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",86.9180051307405,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",86.1535438022206,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",86.8620752508517,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",86.7702202348867,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",88.0444122586455,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",89.1163548908431,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",89.6576477296639,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",89.0992041910018,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",88.6397838246676,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",87.6903053411485,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",88.8898870040845,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",90.0468935472699,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",89.5752870297301,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",88.7762540435426,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",87.1653888066969,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",87.1266187247755,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",90.262255486804,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",92.5898552415031,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",93.5023090762418,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",94.6433352509834,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",93.980264456933,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",95.0838564274096,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",95.5433275240881,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",96.9159693408426,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",97.6372415060601,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",96.8909509753046,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",98.4398465126771,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",99.2295258083459,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",99.2154949327645,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",99.5644886329993,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",101.36656468316,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",99.9274383845004,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",100.482077570331,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",100.238933521981,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",97.8924734610705,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",99.7047507088347,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",95.1633178919593,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.5010837724261,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",102.67695424185,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",102.658644093764,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",105.207404899611,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",105.477059985493,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",105.123387881917,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",105.430814148304,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",105.874806410836,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",106.54720467305,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",106.015167449749,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",107.420352646181,
